(7356:Taxon0).id;;(7356:Taxon0).name;;(7356:Taxon0).image;;(7356:Taxon1).id;;(7356:Taxon1).name;;(7356:Taxon1).image
4533;;Megachile_cestifera;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
45334;;Euteleuta;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
45342;;Ersephila;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
45358;;Megachile_mixtura;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
45362;;Coleophora_azyma;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
45405;;Pastona;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
45410;;Diallus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
45552;;Coleophora_albicella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
4563;;Properigea;;Homohadena%20loculosa.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
45658;;Phoenicophanta;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
45679;;Eriopithex;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
4568;;Calpoparia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
45691;;Ipnea;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
4574;;Fascellina;;Fascellina%20chromataria2.jpg;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
45817;;Monogona;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
4582;;Coleophora_wiltshirei;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
45870;;Propenistra;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
45882;;Leptostichia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
45885;;Coleophora_atriplicis;;Coleophora%20atriplicis%2C%20Flint%20Marsh%2C%20North%20Wales%2C%20July%202013%20%2819474454531%29.jpg;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
45937;;Chadaca;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
45998;;Megachile_asarna;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
46002;;Rictonis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
46015;;Marimatha;;Marimatha%20nigrofi%20male%20%28right%29%20female%20%28left%29.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
46031;;Cornutifera;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
4604;;Speocropia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
46147;;Palponima;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
46169;;Coleophora_jynxella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
46189;;Aguassay;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
46228;;Ascotis;;Geometridae-Ascotis.terebraria.jpg;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
46232;;Palaeonyssia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
46249;;Veia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
46306;;Coleophora_aethiops;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
46368;;Hypeuthina;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
46379;;Pseudolarentia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
4638;;Coleophora_tetrodonta;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
46425;;Megachile_holosericea;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
46510;;Singidava;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
46521;;Pachyplocia;;Pachyplocia%20sp.%20%2829640939237%29.jpg;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
46555;;Coleophora_milvipennis;;Coleophora%20milvipennis.JPG;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
46565;;Parandraceps;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
46583;;Meganupiru;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
46594;;Dysmigia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
46626;;Megachile_monstrosa;;Megachile%20monstrosa%20f.jpg;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
46637;;Synglochis;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
46657;;Serpmyxis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
46673;;Symplusia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
46718;;Coleophora_vestianella;;Coleophora%20vestianella.jpg;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
46806;;Crypsicrocis;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
46812;;Coleophora_tuberculata;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
46858;;Allochlorodes;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
46897;;Hyposmocoma_lucifer;;Hyposmocoma%20species12.JPG;;186176;;Hyposmocoma;;Hyposmocoma%20inversella.JPG
46917;;Prosidactus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
47013;;Urapterydia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
47018;;Coleophora_derrai;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
47050;;Coleophora_tecta;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
4709;;Cevaeria;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
47093;;Parolulis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
47104;;Ommatochila;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
47123;;Meichihuo;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
47125;;Turbula;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
47157;;Desmoderus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
47172;;Neuroanomala;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
47222;;Megachile_picicornis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
47231;;Coleophora_turolella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
47357;;Megachile_lanigera;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
47413;;Dolophrades;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
47459;;Paramocis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
47492;;Obarza;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
47546;;Synhomelix;;Synhomelix%20annulicornis%20%2830609074444%29.jpg;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
47597;;Megachile_amica;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
47617;;Gondysia;;Gondysia%20consobrina.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
47741;;Coleophora_rosaevorella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
47774;;Anisoneura;;Noctuid%20Moth%20%28Anisoneura%20aluco%29%20%288724681258%29.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
47868;;Megachile_perpunctata;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
4788;;Cleta_(moth);;Cleta%20ramosaria.png;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
47944;;Xandramella;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
47975;;Cycloprionus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
48004;;Pseudotolna;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
48049;;Coleophora_deviella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
48063;;Trichagrotis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
48217;;Eubarnesia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
48220;;Gypsochroa;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
48244;;Megachile_argentina;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
48263;;Megacephalomana;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
48300;;Megachile_rufisetosa;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
48303;;Margitesia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
48423;;Pseudodysstroma;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
48435;;Megachile_derelicta;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
48454;;Miriclytus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
48492;;Coleophora_spiralis;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
48551;;Psychophora;;Psychophora%20sabini.jpg;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
48608;;Ctenaulis;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
48632;;Megachile_policaris;;Megachile%20policaris%20male.jpg;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
48668;;Epischausia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
48682;;Dichromatopodia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
48704;;Stygomorpha;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
48805;;Coleophora_ucrainae;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
48830;;Renisania;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
48888;;Coleophora_agenjoi;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
48916;;Talhoukia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
49022;;Coleophora_capillata;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
49030;;Apodrepanulatrix;;Apodrepanulatrix%20litaria.jpg;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
49044;;Coleophora_accadica;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
49047;;Fotella;;Fotella%20notalis%20female%20dark%20form.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
49072;;Megachile_georgica;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
49081;;Megachile_meadewaldoi;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
49110;;Lasiplexia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
49201;;Coironalia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
49227;;Tripudia;;Tripudia%20rectangula%20%2814722691793%29.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
49243;;Coleophora_cyrniella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
49304;;Periphrage;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
49369;;Megachile_guayaqui;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
49392;;Mepantadrea;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
49425;;Megachile_infinita;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
495;;Nephodia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
49532;;Antennexocentrus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
49595;;Conocrana;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
49611;;Oaracta;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
49617;;Orectis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
49693;;Stretchia;;Stretchia%20muricina.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
49714;;Lophothorax;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
49781;;Megachile_rufiplantis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
49807;;Coleophora_mucronata;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
4985;;Megachile_nitidiscutata;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
49873;;Crypsiplocia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
49874;;Phaiogramma;;Phaiogramma%20stibolepida.jpg;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
49926;;Cyanomethia;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
49957;;Euloxia;;09-Euloxia%20meandraria%20%28Guen%C3%A9e%2C%201857%29.JPG;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
49986;;Megachile_franki;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
49988;;Megachile_cinerea;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
50012;;Platycerota;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
50024;;Glaucina;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
50082;;Stesilea;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
50168;;Scioglyptis;;Scioglyptis%20loxographa.jpg;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
50175;;Megachile_squalens;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
50196;;Coleophora_novisqualorella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
50197;;Megachile_albopunctata;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
50249;;Austrazenia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
50288;;Gonodes;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
50326;;Rachidion;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
50328;;Coleophora_sudanella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
50330;;Neocodia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
50351;;Phaeoscia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
50391;;Paracorupella;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
50431;;Istarba;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
50473;;Tendarba;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
50529;;Gyaritodes;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
50624;;Mesomima;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
50695;;Anochthera;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
50717;;Timandra_(moth);;Timandra.comae.6885.jpg;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
50800;;Coleophora_juncivora;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
50826;;Eutactis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
50838;;Cholimma;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
50883;;Chihuo;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
50889;;Coleophora_malatiella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
50904;;Megachile_azarica;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
5096;;Coleophora_luteocostella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
5099;;Coleophora_flavicosta;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
51037;;Perigea;;Perigea%20xanthioides.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
51038;;Megachile_contempta;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
51042;;Megasticus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
51075;;Aetheibidion;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
51113;;Coleophora_diluta;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
51231;;Megachile_melanops;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
51283;;Euzimmermania;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
51323;;Coleophora_taygeti;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
51409;;Gounellea;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
51419;;Noema_(genus);;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
51426;;Drobeta;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
51489;;Sosxetra;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
51519;;Coleophora_crossophanes;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
51564;;Prototrachea;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
5161;;Hypotuerta;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
51714;;Aoshakuna;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
51717;;Scedopla;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
51735;;Megachile_patellimana;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
51746;;Cereopsius;;Cereopsius%20quaestor%20%28Newman%2C%201842%29%20female%20%285166168287%29.jpg;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
51778;;Coleophora_demaculella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
51850;;Megachile_albohirta;;Megachile%20%28Eutricharaea%29%20albohirta%20%28%E2%99%80%29%20%287585819364%29.jpg;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
51933;;Megachile_albidula;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
51941;;Coleophora_narbonensis;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
51942;;Varia_(moth);;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
51946;;Megachile_inexpectata;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
52120;;Ingura;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
52148;;Chloromianta;;05-Chloromianta%20ferruginata.jpg;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
52225;;Adipsophanes;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
5226;;Behrensia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
52304;;Lissonotypus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
52357;;Heteresthes;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
52384;;Megachile_terminalis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
52439;;Coleophora_irinella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
52445;;Panchylissus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
52450;;Cordites;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
5246;;Thyatirodes;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
52462;;Megachile_ebenea;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
52497;;Arcina;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
52524;;Megachile_gentilis;;Leafcutter%20bee%20pupae.png;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
52559;;Michera;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
52583;;Araea;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
52613;;Coleophora_esignata;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
52626;;Orothalassodes;;Orothalassodes%20falsaria.jpg;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
52802;;Bracharthron;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
52829;;Pyrpotyra;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
5293;;Namanganum;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
52945;;Coleophora_hypomona;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
52973;;Calichodes;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
53007;;Lepturonota;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
53052;;Stadna;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
5310;;Coleophora_tunisiae;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
53107;;Macrochoriolaus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
53120;;Trestoncideres;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
53127;;Megaderus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
53152;;Coleophora_hsiaolingensis;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
53177;;Coleophora_pseudociconiella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
53228;;Megachile_igniscopata;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
53326;;Coleophora_bidens;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
53366;;Trichopothyne;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
5341;;Ancarista;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
53459;;Microcalcarifera;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
53493;;Synnomos;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
5352;;Omizodes;;Geometrid%20Moth%20%28Omizodes%20rubrifasciata%29%20%2832176841652%29.jpg;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
53542;;Coleophora_heinrichella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
53549;;Charanyca;;Charanysa%20trigrammica%20050606.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
5362;;Phesates;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
5368;;Neohipparchus;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
53698;;Megachile_serrigera;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
53713;;Paragona;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
53739;;Aphatum;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
53848;;Laugasa;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
53884;;Apostropha;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
53904;;Apostema;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
53905;;Protalcis;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
53915;;Stenoecia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
53999;;Procrateria;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
54048;;Coleophora_synchrocera;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
54085;;Aseptis;;Aseptis%20binotata.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
54101;;Pachyligia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
54105;;Calliphaula;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
54115;;Coleophora_lycaoniae;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
5419;;Callipotnia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
54210;;Larentiopsis;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
54216;;Perconia;;Perconia%20strigillaria.jpg;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
54288;;Megachile_chrysognatha;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
54321;;Megachile_lucidiventris;;Megachile%20lucidiventris%20f.jpg;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
54365;;Megachile_tiburonensis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
54368;;Ardonis;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
54460;;Megachile_jamaicae;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
54532;;Megachile_addubitans;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
54539;;Ugiodes;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
54551;;Pseudodeltote;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
54825;;Praina;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
54851;;Hydatocapnia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
54858;;Xanthisthisa;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
54868;;Boursinia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
54875;;Chasmina;;Chasmina%20species.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
54885;;Metironeus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
